stamp_sec,topic,type,value
1768483352.4266546,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,4
1768483352.4266546,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1768483352.4266546,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,82.27794647216797
1768483352.4766328,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,4
1768483352.4766328,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22128
1768483352.4766328,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,112.76634979248047
1768483352.5017698,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,4
1768483352.5017698,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1768483352.5017698,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,73.85812377929688
1768483352.5266812,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,1
1768483352.5266812,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1768483352.5266812,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,68.09042358398438
1768483352.5766463,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,4
1768483352.5766463,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1768483352.5766463,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,71.87874603271484
1768483352.6016755,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,4
1768483352.6016755,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22128
1768483352.6016755,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,114.99720764160156
1768483352.6766646,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,7
1768483352.6766646,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,18497
1768483352.6766646,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,285.9767150878906
1768483352.801641,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,6
1768483352.801641,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11735
1768483352.801641,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,148.55743408203125
1768483352.8766656,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,1
1768483352.8766656,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1768483352.8766656,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,63.295509338378906
1768483352.8766656,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,4
1768483352.8766656,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1768483352.8766656,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,72.6433334350586
1768483352.8766656,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,3
1768483352.8766656,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1768483352.8766656,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,73.25733947753906
1768483352.9266515,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,5
