stamp_sec,topic,type,value
1770931623.2527554,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,21
1770931623.2530034,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.2530947,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,82.29978942871094
1770931623.2556822,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770931623.2557485,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.255798,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,110.56725311279297
1770931623.273586,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,21
1770931623.2736833,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.2737353,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,99.97126007080078
1770931623.2872114,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770931623.2873724,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.2874682,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.57251739501953
1770931623.35976,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,20
1770931623.35989,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.3599508,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,84.96896362304688
1770931623.3821173,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,26
1770931623.3822584,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.3823366,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,93.9240493774414
1770931623.4502587,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,20
1770931623.4503725,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.450439,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,87.89947509765625
1770931623.4575465,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770931623.4576356,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,100.58198547363281
1770931623.457945,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.5595465,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,21
1770931623.5596662,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.5597494,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,82.73773193359375
1770931623.5730004,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770931623.5730996,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.5731628,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,92.28929138183594
1770931623.6504767,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,21
1770931623.650587,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.6506772,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,87.02908325195312
1770931623.6563601,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770931623.6564522,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.6565123,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,98.93675231933594
1770931623.7618635,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,25
1770931623.7620037,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.7621493,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,84.39820861816406
1770931623.776675,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770931623.7767708,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.7768326,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.05226135253906
1770931623.8559623,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,25
1770931623.856068,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.856134,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,89.36475372314453
1770931623.8568163,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,26
1770931623.8568714,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.8569143,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,99.96080780029297
1770931623.9519267,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,21
1770931623.9520335,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931623.9520884,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,80.80028533935547
1770931623.9766598,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1770931623.976777,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931623.9768312,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,92.8037109375
1770931624.0452142,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,21
1770931624.0453153,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931624.0453696,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,87.2597427368164
1770931624.0522208,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770931624.0523028,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,97.24057006835938
1770931624.0525203,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931624.1561084,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,25
1770931624.1562214,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931624.1562786,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,83.25890350341797
1770931624.1793652,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1770931624.1794837,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931624.1795564,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.08982849121094
1770931624.2447588,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,25
1770931624.2449136,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931624.2449899,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,86.10797119140625
1770931624.2477462,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770931624.2478228,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931624.247877,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,97.42400360107422
1770931624.3570755,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,23
1770931624.357213,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931624.3572917,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,82.54658508300781
1770931624.3712282,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770931624.3713398,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931624.3714054,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,92.8027114868164
1770931624.4416718,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1770931624.441814,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931624.4419005,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,96.4120864868164
1770931624.4503744,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,23
1770931624.4504747,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,88.13642120361328
1770931624.4507556,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1770931624.5764048,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770931624.576527,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770931624.5765996,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,96.1624755859375
