stamp_sec,topic,type,value
1771419616.5808103,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1771419616.5810168,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419616.581163,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,92.25440216064453
1771419616.595746,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1771419616.5959175,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419616.5960426,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,98.70987701416016
1771419616.674568,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,36
1771419616.6748452,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419616.6749954,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,92.68307495117188
1771419616.6929348,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1771419616.6931155,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419616.6932478,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,96.2430191040039
1771419616.7893152,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,24
1771419616.7895226,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419616.7896564,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,89.01052856445312
1771419616.847222,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1771419616.8474162,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419616.8475537,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,88.86321258544922
1771419616.9928222,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,34
1771419616.9929194,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419616.9929721,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,91.5087661743164
1771419617.0353177,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1771419617.0354874,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419617.0355928,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,81.35889434814453
1771419617.1888509,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1771419617.188957,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419617.1890488,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,86.74409484863281
1771419617.2340848,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,31
1771419617.2342238,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419617.2342837,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,82.1029052734375
1771419617.3938882,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1771419617.3940637,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419617.3941653,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,89.24725341796875
1771419617.434581,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,29
1771419617.4346924,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419617.4347682,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,82.3775863647461
1771419617.5931528,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1771419617.593266,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419617.593339,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,87.44368743896484
1771419617.635519,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1771419617.6356273,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419617.635692,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,80.0574951171875
1771419617.7892995,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1771419617.789408,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419617.7895043,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,88.3712158203125
1771419617.835502,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1771419617.8356137,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419617.8356774,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,80.00716400146484
1771419617.990145,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,27
1771419617.9902642,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419617.9903266,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,88.97710418701172
1771419618.0303087,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,31
1771419618.0304174,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.0305123,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,81.01161193847656
1771419618.1891928,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,27
1771419618.1893015,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419618.1893544,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,86.63996124267578
1771419618.236496,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1771419618.2366505,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.2367308,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,85.33033752441406
1771419618.3890512,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1771419618.3891556,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419618.3892071,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,85.14510345458984
1771419618.437049,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1771419618.4371421,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.437192,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,85.91361236572266
1771419618.5986383,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1771419618.5987444,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419618.5988097,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,93.77049255371094
1771419618.6390672,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1771419618.6391547,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.639206,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,82.9406509399414
1771419618.7137306,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,100.11860656738281
1771419618.7531238,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1771419618.753234,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.7532995,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,98.47007751464844
1771419618.801964,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1771419618.8021255,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419618.8021934,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,93.94563293457031
1771419618.8379278,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,33
1771419618.8380373,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1771419618.8381426,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,99.90039825439453
1771419618.8385544,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1771419618.8386185,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.83867,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,82.42537689208984
1771419618.8399296,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,31
1771419618.8399894,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1771419618.8400424,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,87.9020004272461
1771419618.9136305,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,31
1771419618.9137514,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1771419618.9138246,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,99.51307678222656
1771419618.9428263,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1771419618.9429703,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419618.9430664,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,93.4198226928711
1771419618.9598794,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,32
1771419618.959991,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1771419618.9600573,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,98.33636474609375
1771419618.9868934,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1771419618.9870324,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419618.9871027,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,87.33744812011719
1771419618.9982738,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1771419618.9984126,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1771419618.998486,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,87.42657470703125
1771419619.0016859,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,30
1771419619.0017674,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1771419619.0018249,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,111.19636535644531
1771419619.0424511,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1771419619.0425942,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419619.0426521,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,86.12832641601562
1771419619.1100886,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1771419619.1102097,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1771419619.1102836,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,97.88082885742188
1771419619.1133215,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1771419619.1133986,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419619.1134627,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,100.30709838867188
1771419619.14479,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1771419619.1453595,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419619.1454437,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,93.38200378417969
1771419619.1575303,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,29
1771419619.1576557,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1771419619.157723,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,94.39498138427734
1771419619.1913254,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,35
1771419619.1914349,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1771419619.1915114,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,90.55551147460938
1771419619.1962478,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1771419619.1963232,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1771419619.1963794,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,86.5435562133789
1771419619.216136,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,34
1771419619.2162344,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1771419619.2162952,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,106.64354705810547
1771419619.2356224,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1771419619.2357128,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1771419619.2357757,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,82.87773895263672
1771419619.3007886,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1771419619.3009007,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1771419619.3009617,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.96247100830078
1771419619.3035052,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,35
1771419619.3035781,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
