stamp_sec,topic,type,value
1770932779.5736222,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770932779.57376,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932779.5738375,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,110.56725311279297
1770932779.6073945,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770932779.607516,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932779.6075907,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,96.7281265258789
1770932779.7046075,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,26
1770932779.7047248,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932779.7047892,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,96.45560455322266
1770932779.775534,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770932779.7756717,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932779.7757492,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,100.58198547363281
1770932779.8927507,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770932779.892867,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932779.8929298,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.15608978271484
1770932779.9741259,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770932779.9742556,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932779.974329,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,98.93675231933594
1770932780.095812,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770932780.0959191,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.0959747,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,95.48377227783203
1770932780.174862,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,26
1770932780.1749895,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.1750553,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,99.96080780029297
1770932780.2963207,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1770932780.2964354,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.2965045,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.7547836303711
1770932780.3701644,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770932780.3702903,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.370386,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,97.24057006835938
1770932780.4958367,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1770932780.4959767,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.4960709,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,92.81133270263672
1770932780.5655665,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770932780.565669,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.5657272,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,97.42400360107422
1770932780.689138,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770932780.689261,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.689327,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,92.9550552368164
1770932780.7593286,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1770932780.7594311,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.7594864,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,96.4120864868164
1770932780.8940964,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770932780.894294,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932780.8944354,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,95.82644653320312
1770932780.9602478,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1770932780.9604254,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,99.97209930419922
1770932780.9606907,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932781.0945663,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770932781.0947163,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932781.0947893,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,94.63617706298828
1770932781.16508,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,27
1770932781.1651983,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932781.165267,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,102.0896987915039
1770932781.2972066,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1770932781.2973359,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1770932781.2974133,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,93.40864562988281
1770932781.3677146,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1770932781.3678343,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,100.88304138183594
1770932781.3680806,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
